date,cash,market_value,gross_exposure,net_exposure,equity,daily_return,drawdown,fold_id
2021-10-13,75307.51961405032,225801.34095591307,225801.34095591307,225801.34095591307,301108.8605699634,-0.012903827126690137,0.21942483155562634,0
2021-10-14,75307.51961405032,226510.7973265648,226510.7973265648,226510.7973265648,301818.3169406151,0.00235614577833676,0.21758568266782158,0
2021-10-15,75307.51961405032,226130.33538514376,226130.33538514376,226130.33538514376,301437.8549991941,-0.0012605661090340226,0.21857196763947354,0
2021-10-18,75307.51961405032,227861.1480294466,227861.1480294466,227861.1480294466,303168.66764349694,0.005741855628276893,0.2140851206937709,0
2021-10-19,75307.51961405032,230679.68664848804,230679.68664848804,230679.68664848804,305987.2062625384,0.00929693243351859,0.20677852316236395,0
2021-10-20,75307.51961405032,230447.19073158503,230447.19073158503,230447.19073158503,305754.71034563537,-0.000759822345982486,0.2073812305657784,0
2021-10-21,75307.51961405032,232366.8667013049,232366.8667013049,232366.8667013049,307674.38631535525,0.006278483715099092,0.2024047865296038,0
2021-10-22,75307.51961405032,236162.9965388775,236162.9965388775,236162.9965388775,311470.5161529278,0.012338140600633762,0.19256394464341353,0
2021-10-25,75307.51961405032,237061.48190164566,237061.48190164566,237061.48190164566,312369.001515696,0.0028846562232138773,0.1902347692014819,0
2021-10-26,75307.51961405032,239641.95884227753,239641.95884227753,239641.95884227753,314949.47845632787,0.008260989176617217,0.18354530739425448,0
2021-10-27,75307.51961405032,243517.637760818,243517.637760818,243517.637760818,318825.15737486834,0.012305716261339583,0.17349824760680888,0
2021-10-28,75307.51961405032,242382.1157040596,242382.1157040596,242382.1157040596,317689.63531810994,-0.003561582361028326,0.17644190166949145,0
2021-11-01,75307.51961405032,242688.5060825944,242688.5060825944,242688.5060825944,317996.02569664473,0.0009644330329756645,0.17564763503488684,0
2021-11-02,75307.51961405032,240407.7701883316,240407.7701883316,240407.7701883316,315715.28980238194,-0.007172215090633038,0.18156006750688863,0
2021-11-03,75307.51961405032,241080.03802525997,241080.03802525997,241080.03802525997,316387.5576393103,0.0021293483674773572,0.17981732377275608,0
2021-11-04,75307.51961405032,245405.79526525736,245405.79526525736,245405.79526525736,320713.3148793077,0.013672336776684668,0.16860351000497467,0
2021-11-05,75307.51961405032,246068.67497569323,246068.67497569323,246068.67497569323,321376.19458974357,0.002066891768074397,0.16688510344379806,0
2021-11-08,75307.51961405032,251097.82722473145,251097.82722473145,251097.82722473145,326405.3468387818,0.01564880141622882,0.15384785387068803,0
2021-11-09,75307.51961405032,249827.42929661274,249827.42929661274,249827.42929661274,325134.9489106631,-0.0038920867578379204,0.157141151433754,0
2021-11-10,75307.51961405032,252572.45342475176,252572.45342475176,252572.45342475176,327879.9730388021,0.00844272243674804,0.15002512812195207,0
2021-11-11,75307.51961405032,251092.14623594284,251092.14623594284,251092.14623594284,326399.6658499932,-0.00451478379447634,0.15386258089921917,0
2021-11-12,234526.6798837779,96436.63444781303,96436.63444781303,96436.63444781303,330963.3143315909,0.013981780495127882,0.14203207323663797,0
2021-11-15,122586.4011301457,211560.6729593277,211560.6729593277,211560.6729593277,334147.0740894734,0.009619675716362686,0.13377870000613443,0
2021-11-16,122586.4011301457,208375.3819746971,208375.3819746971,208375.3819746971,330961.7831048428,-0.009532601754213332,0.14203604268999295,0
2021-11-17,122586.4011301457,212382.70257735252,212382.70257735252,212382.70257735252,334969.10370749823,0.012108106758011994,0.13164772350035703,0
2021-11-18,122586.4011301457,213454.66116154194,213454.66116154194,213454.66116154194,336041.06229168765,0.0032001715152973897,0.12886884727985928,0
2021-11-19,122586.4011301457,216418.51547157764,216418.51547157764,216418.51547157764,339004.91660172335,0.008819917095319374,0.12118554273371773,0
2021-11-22,122586.4011301457,220793.5545529127,220793.5545529127,220793.5545529127,343379.9556830584,0.012905532831770206,0.10984397390243339,0
2021-11-23,122586.4011301457,222450.6120147705,222450.6120147705,222450.6120147705,345037.0131449162,0.004825725655889013,0.10554832512955008,0
2021-11-24,122586.4011301457,229469.5888904333,229469.5888904333,229469.5888904333,352055.990020579,0.020342678055570884,0.08735278267139437,0
2021-11-25,122586.4011301457,228887.7358393669,228887.7358393669,228887.7358393669,351474.1369695126,-0.001652728735086706,0.08886114095247025,0
2021-11-26,122586.4011301457,223887.81353145838,223887.81353145838,223887.81353145838,346474.2146616041,-0.014225576740920287,0.10182261671348546,0
2021-11-29,122586.4011301457,226371.87395054102,226371.87395054102,226371.87395054102,348958.2750806867,0.007169539070919884,0.09538309887139623,0
2021-11-30,122586.4011301457,223938.3430608511,223938.3430608511,223938.3430608511,346524.7441909968,-0.006973701624147566,0.10169162722402812,0
2021-12-01,122586.4011301457,227939.30546331406,227939.30546331406,227939.30546331406,350525.70659345976,0.01154596452211143,0.09131979062204118,0
2021-12-02,122586.4011301457,230714.9165136814,230714.9165136814,230714.9165136814,353301.3176438271,0.007918423665247865,0.08412447574796043,0
2021-12-03,122586.4011301457,234215.65267169476,234215.65267169476,234215.65267169476,356802.05380184046,0.009908641669835294,0.07504939336397443,0
2021-12-06,122586.4011301457,239126.03873717785,239126.03873717785,239126.03873717785,361712.43986732356,0.013762213566770098,0.06232002557673595,0
2021-12-07,122586.4011301457,243841.43729424477,243841.43729424477,243841.43729424477,366427.8384243905,0.013036318460035723,0.05009613081655622,0
2021-12-08,122586.4011301457,246144.68675100803,246144.68675100803,246144.68675100803,368731.08788115374,0.00628568360599191,0.044125335638761504,0
2021-12-09,122586.4011301457,249196.5528987646,249196.5528987646,249196.5528987646,371782.9540289103,0.008276671666860524,0.0362138748871731,0
2021-12-10,122586.4011301457,250032.46988403797,250032.46988403797,250032.46988403797,372618.8710141837,0.0022484005149099318,0.034046897667206304,0
2021-12-13,122586.4011301457,256975.5281522274,256975.5281522274,256975.5281522274,379561.9292823731,0.018633136451978505,0.01604816170522749,0
2021-12-14,122586.4011301457,263630.168086648,263630.168086648,263630.168086648,386216.5692167937,0.01753242203980343,0.0,0
2021-12-15,122586.4011301457,262840.1412037611,262840.1412037611,262840.1412037611,385426.5423339068,-0.002045554090258195,0.0020455540902581614,0
2021-12-16,122586.4011301457,277823.1353906393,277823.1353906393,277823.1353906393,400409.536520785,0.03887379965103177,0.0,0
2021-12-17,122586.4011301457,254993.21048152447,254993.21048152447,254993.21048152447,377579.6116116702,-0.0570164364902177,0.05701643649021768,0
2021-12-20,122586.4011301457,249711.47921204567,249711.47921204567,249711.47921204567,372297.8803421914,-0.013988391075816065,0.0702072593546592,0
2021-12-21,122586.4011301457,234619.9819610119,234619.9819610119,234619.9819610119,357206.3830911576,-0.040536081583818495,0.10789741374550096,0
2021-12-22,122586.4011301457,224425.99859392643,224425.99859392643,224425.99859392643,347012.39972407214,-0.02853807728425728,0.13335630629751763,0
2021-12-23,122586.4011301457,222502.92051959038,222502.92051959038,222502.92051959038,345089.3216497361,-0.005541813710014942,0.13815908420097603,0
2021-12-24,122586.4011301457,232830.9130642414,232830.9130642414,232830.9130642414,355417.3141943871,0.02992846169587904,0.11236551136454358,0
2021-12-27,122586.4011301457,237344.9933629036,237344.9933629036,237344.9933629036,359931.3944930493,0.012700788955355424,0.10109185305488975,0
2021-12-28,122586.4011301457,229893.64107513428,229893.64107513428,229893.64107513428,352480.04220528,-0.020702146024978663,0.11970118077599043,0
2021-12-29,122586.4011301457,234163.46716833115,234163.46716833115,234163.46716833115,356749.86829847685,0.012113667674580553,0.10903753342558516,0
2021-12-30,122586.4011301457,230784.73155009747,230784.73155009747,230784.73155009747,353371.1326802432,-0.009470881192888969,0.1174757330938348,0
2021-12-31,122586.4011301457,230544.86425614357,230544.86425614357,230544.86425614357,353131.2653862893,-0.000678797082643845,0.1180747879915731,0
2022-01-03,122586.4011301457,236547.56966924667,236547.56966924667,236547.56966924667,359133.9707993924,0.01699851019007559,0.10308337328836333,0
2022-01-04,122586.4011301457,242880.26704382896,242880.26704382896,242880.26704382896,365466.6681739747,0.01763324522179399,0.08726782246605277,0
2022-01-05,122586.4011301457,246495.081294775,246495.081294775,246495.081294775,369081.4824249207,0.009890954677227226,0.07824002986561754,0
2022-01-06,122586.4011301457,247100.74495625496,247100.74495625496,247100.74495625496,369687.14608640067,0.0016410025707620512,0.0767274193850015,0
2022-01-07,122586.4011301457,251823.32977473736,251823.32977473736,251823.32977473736,374409.73090488306,0.012774544282853295,0.06493303291879092,0
2022-01-10,122586.4011301457,254433.0185559988,254433.0185559988,254433.0185559988,377019.4196861445,0.006970141440913569,0.05841548390150877,0
2022-01-11,122586.4011301457,256614.17890942097,256614.17890942097,256614.17890942097,379200.5800395667,0.005785273223426701,0.052968160212930875,0
2022-01-12,122586.4011301457,256887.71621882915,256887.71621882915,256887.71621882915,379474.11734897486,0.0007213525606413196,0.05228501637029168,0
2022-01-13,122586.4011301457,260199.3659183979,260199.3659183979,260199.3659183979,382785.7670485436,0.008726944864393182,0.044014359960995994,0
2022-01-14,122586.4011301457,260369.98782408237,260369.98782408237,260369.98782408237,382956.3889542281,0.0004457373297863665,0.04358824147449083,0
2022-01-17,122586.4011301457,260776.12579226494,260776.12579226494,260776.12579226494,383362.52692241065,0.0010605332092556985,0.04257393504285197,0
2022-01-18,122586.4011301457,248644.33464562893,248644.33464562893,248644.33464562893,371230.73577577464,-0.03164574076665394,0.07287239209772348,0
2022-01-19,122586.4011301457,255092.62978875637,255092.62978875637,255092.62978875637,377679.0309189021,0.017370046501274272,0.056768142435845825,0
2022-01-20,122586.4011301457,254595.6312431097,254595.6312431097,254595.6312431097,377182.0323732554,-0.0013159283543952016,0.058009367981983306,0
2022-01-21,122586.4011301457,254066.71919584274,254066.71919584274,254066.71919584274,376653.12032598845,-0.0014022726478750691,0.05933029567981676,0
2022-01-24,122586.4011301457,241474.64265334606,241474.64265334606,241474.64265334606,364061.04378349177,-0.033431494027179154,0.09077828928134536,0
2022-01-25,122586.4011301457,242314.646597147,242314.646597147,242314.646597147,364901.0477272927,0.0023073161991495894,0.08868042729958579,0
2022-01-26,122586.4011301457,247679.4778945446,247679.4778945446,247679.4778945446,370265.8790246903,0.014702153723074485,0.07528206685089771,0
2022-01-27,122586.4011301457,257907.32623004913,257907.32623004913,257907.32623004913,380493.72736019484,0.027622983685251956,0.04973859847006005,0
2022-01-28,122586.4011301457,259291.82846820354,259291.82846820354,259291.82846820354,381878.22959834925,0.003638699244163268,0.04628088302655552,0
2022-01-31,122586.4011301457,260664.5715893507,260664.5715893507,260664.5715893507,383250.9727194964,0.003594714269496313,0.042852535307679705,0
2022-02-01,122586.4011301457,261269.69107413292,261269.69107413292,261269.69107413292,383856.0922042786,0.0015789118041589223,0.041341283877356166,0
2022-02-02,122586.4011301457,258054.59899163246,258054.59899163246,258054.59899163246,380641.00012177817,-0.008375774535810843,0.04937079314038933,0
2022-02-03,122586.4011301457,254661.66933965683,254661.66933965683,254661.66933965683,377248.07046980254,-0.008913726190531546,0.05784444159905811,0
2022-02-04,122586.4011301457,253279.5186738968,253279.5186738968,253279.5186738968,375865.9198040425,-0.003663771332319321,0.06129628412451278,0
2022-02-07,122586.4011301457,260059.56504750252,260059.56504750252,260059.56504750252,382645.9661776482,0.018038470678960472,0.04436350466946157,0
2022-02-08,122586.4011301457,259779.38586843014,259779.38586843014,259779.38586843014,382365.78699857584,-0.000732215164506167,0.04506323620309809,0
2022-02-09,260960.04473035454,127061.04394245148,127061.04394245148,127061.04394245148,388021.08867280604,0.014790292088165513,0.03093944254081444,0
2022-02-10,140471.40413046302,246315.71298658848,246315.71298658848,246315.71298658848,386787.1171170515,-0.003180166212035651,0.034021216183062565,0
2022-02-11,140471.40413046302,247352.34137129784,247352.34137129784,247352.34137129784,387823.74550176086,0.0026801006001335725,0.03143229586483846,0
2022-02-14,140471.40413046302,239978.88180541992,239978.88180541992,239978.88180541992,380450.28593588294,-0.01901239841912783,0.04984709095175608,0
2022-02-15,140471.40413046302,243484.67106854916,243484.67106854916,243484.67106854916,383956.0751990122,0.009214841972073229,0.04109158204557085,0
2022-02-16,140471.40413046302,245636.92630589008,245636.92630589008,245636.92630589008,386108.3304363531,0.005605472543247059,0.035716447237238914,0
2022-02-17,140471.40413046302,241642.4181303978,241642.4181303978,241642.4181303978,382113.8222608608,-0.010345563305971583,0.04569250377725325,0
2022-02-18,140471.40413046302,243649.09822642803,243649.09822642803,243649.09822642803,384120.50235689105,0.005251524491203252,0.04068093458870055,0
2022-02-21,140471.40413046302,243350.34751272202,243350.34751272202,243350.34751272202,383821.75164318504,-0.0007777525851209166,0.041427047471779964,0
2022-02-22,140471.40413046302,239863.38527941704,239863.38527941704,239863.38527941704,380334.78940988006,-0.009084847897173343,0.0501355369438432,0
2022-02-23,140471.40413046302,240068.70101583004,240068.70101583004,240068.70101583004,380540.10514629306,0.000539828966820366,0.04962277259213215,0
2022-02-24,140471.40413046302,217633.16036570072,217633.16036570072,217633.16036570072,358104.56449616374,-0.05895709899355894,0.10565425686964187,0
2022-02-25,140471.40413046302,232063.7052179575,232063.7052179575,232063.7052179575,372535.1093484205,0.040297014567685974,0.06961479343016984,0
2022-02-28,140471.40413046302,228963.78192710876,228963.78192710876,228963.78192710876,369435.1860575718,-0.008321157423982428,0.07735667519898184,0
2022-03-01,140471.40413046302,232316.9724520445,232316.9724520445,232316.9724520445,372788.3765825075,0.009076532640865276,0.06898227294554884,0
2022-03-02,140471.40413046302,234789.71091794968,234789.71091794968,234789.71091794968,375261.1150484127,0.006633088962090916,0.06280674953671307,0
2022-03-03,140471.40413046302,238913.6930809021,238913.6930809021,238913.6930809021,379385.0972113651,0.01098963361130667,0.052507339091132074,0
2022-03-04,140471.40413046302,237694.29471731186,237694.29471731186,237694.29471731186,378165.6988477749,-0.003214144078281689,0.05555271701640769,0
